user_id,gender,age,pay_level,region
U07675,M,30,0,기타
U07676,M,36,0,서울
U07677,F,42,0,경기
U07678,M,20,1,기타
U07679,M,41,0,경기
U07680,F,35,1,경기
U07681,F,34,0,경기
U07682,F,31,2,서울
U07683,M,32,0,경기
U07684,F,32,2,서울
U07685,M,20,3,서울
U07686,M,37,0,서울
U07687,M,27,0,서울
U07688,F,31,0,기타
U07689,M,30,0,기타
U07690,M,34,0,경기
U07691,F,22,0,기타
U07692,M,38,3,기타
U07693,M,24,1,기타
U07694,M,30,0,경기
U07695,F,18,1,경기
U07696,M,36,1,경기
U07697,M,33,0,기타
U07698,M,31,0,기타
U07699,M,25,0,서울
U07700,M,22,1,기타
U07701,M,31,3,서울
U07702,M,35,1,서울
U07703,M,33,1,기타
U07704,M,31,0,서울
U07705,M,25,2,경기
U07706,F,33,0,서울
U07707,F,27,1,서울
U07708,F,33,1,서울
U07709,F,28,1,기타
U07710,F,27,0,기타
U07711,M,25,0,기타
U07712,M,37,0,서울
U07713,M,36,0,경기
U07714,M,32,2,기타
U07715,F,27,0,기타
U07716,M,23,1,서울
U07717,F,33,2,서울
U07718,F,28,1,기타
U07719,M,22,1,서울
U07720,F,29,0,서울
U07721,F,37,1,경기
U07722,M,28,0,경기
U07723,M,32,0,경기
U07724,F,24,2,기타
U07725,F,32,1,경기
U07726,M,27,0,경기
U07727,M,36,0,서울
U07728,M,30,0,경기
U07729,M,24,2,기타
U07730,F,29,1,서울
U07731,M,32,0,기타
U07732,F,20,1,서울
U07733,F,18,0,경기
U07734,F,41,1,기타
U07735,F,25,3,경기
U07736,F,32,1,서울
U07737,F,37,0,서울
U07738,M,28,2,기타
U07739,M,34,2,경기
U07740,M,18,0,서울
U07741,M,28,2,서울
U07742,F,29,3,기타
U07743,M,31,2,서울
U07744,M,37,0,서울
U07745,F,32,1,서울
U07746,M,35,1,경기
U07747,M,49,0,서울
U07748,F,25,2,기타
U07749,M,31,0,서울
U07750,F,20,1,서울
U07751,F,29,0,기타
U07752,F,22,0,서울
U07753,M,27,1,기타
U07754,F,28,0,기타
U07755,M,33,0,서울
U07756,M,35,1,서울
U07757,F,34,1,기타
U07758,F,28,0,서울
U07759,M,25,0,서울
U07760,M,32,1,경기
U07761,M,31,0,경기
U07762,M,23,1,서울
U07763,M,28,0,서울
U07764,F,26,0,경기
U07765,M,32,0,서울
U07766,M,25,0,경기
U07767,M,29,3,기타
U07768,F,33,2,서울
U07769,F,26,1,서울
U07770,M,33,0,경기
U07771,M,32,3,기타
U07772,M,22,0,기타
U07773,M,32,1,경기
U07774,F,25,1,경기
U07775,M,33,1,경기
U07776,F,48,0,기타
U07777,F,33,0,서울
U07778,M,30,0,경기
U07779,M,32,0,기타
U07780,M,34,3,기타
U07781,M,43,0,경기
U07782,M,30,3,기타
U07783,F,24,0,경기
U07784,M,25,0,경기
U07785,F,32,3,기타
U07786,F,26,2,기타
U07787,F,30,3,서울
U07788,M,35,0,서울
U07789,F,26,0,기타
U07790,F,36,0,기타
U07791,F,24,1,기타
U07792,M,30,2,서울
U07793,M,38,1,서울
U07794,F,32,2,서울
U07795,F,33,0,기타
U07796,M,29,3,기타
U07797,M,32,1,서울
U07798,F,23,2,기타
U07799,F,33,1,기타
U07800,F,30,1,경기
U07801,M,35,0,기타
U07802,F,26,2,경기
U07803,F,30,0,기타
U07804,F,38,0,기타
U07805,M,35,2,경기
U07806,M,38,2,서울
U07807,F,26,0,서울
U07808,M,43,0,서울
U07809,M,29,1,경기
U07810,M,30,0,서울
U07811,F,36,2,경기
U07812,M,29,1,경기
U07813,F,27,1,경기
U07814,M,36,1,기타
U07815,M,35,3,기타
U07816,F,35,0,서울
U07817,M,38,3,기타
U07818,M,39,0,서울
U07819,M,40,0,서울
U07820,F,30,1,기타
U07821,F,31,1,기타
U07822,M,34,1,기타
U07823,M,32,0,기타
U07824,M,30,1,서울
U07825,M,25,0,서울
U07826,M,46,0,기타
U07827,M,26,0,기타
U07828,F,25,2,경기
U07829,M,22,2,서울
U07830,M,35,0,경기
U07831,M,24,0,경기
U07832,M,31,1,경기
U07833,M,31,2,기타
U07834,M,27,0,서울
U07835,M,33,0,서울
U07836,F,31,0,서울
U07837,M,33,0,경기
U07838,M,40,1,기타
U07839,M,18,0,경기
U07840,F,32,2,경기
U07841,M,29,0,서울
U07842,F,28,0,기타
U07843,M,27,1,서울
U07844,F,28,1,기타
U07845,F,32,0,경기
U07846,M,42,0,경기
U07847,M,25,0,서울
U07848,M,27,0,서울
U07849,M,25,1,기타
U07850,M,26,2,경기
U07851,M,36,1,서울
U07852,M,35,0,경기
U07853,F,31,1,서울
U07854,F,36,1,서울
U07855,F,33,0,경기
U07856,F,22,0,서울
U07857,F,27,0,서울
U07858,F,27,1,서울
U07859,F,29,0,서울
U07860,M,26,0,기타
U07861,F,18,0,서울
U07862,M,31,0,경기
U07863,F,30,0,기타
U07864,M,32,2,서울
U07865,M,29,2,서울
U07866,M,29,1,경기
U07867,F,32,0,경기
U07868,F,40,0,서울
U07869,F,18,0,서울
U07870,M,38,0,서울
U07871,M,30,0,서울
U07872,F,22,2,경기
U07873,M,34,1,기타
U07874,M,42,2,기타
U07875,F,29,2,경기
U07876,M,24,0,기타
U07877,M,30,2,서울
U07878,M,27,2,경기
U07879,M,21,0,경기
U07880,F,30,0,기타
U07881,F,30,2,서울
U07882,M,22,1,기타
U07883,F,23,1,기타
U07884,F,34,1,기타
U07885,F,21,1,기타
U07886,F,26,1,기타
U07887,M,27,2,서울
U07888,F,36,3,경기
U07889,M,31,1,경기
U07890,M,28,2,경기
U07891,M,27,2,경기
U07892,M,26,0,서울
U07893,F,35,1,기타
U07894,F,22,0,서울
U07895,F,34,1,서울
U07896,M,36,0,기타
U07897,F,28,0,경기
U07898,M,36,1,서울
U07899,M,31,0,서울
U07900,F,26,0,서울
U07901,M,23,1,서울
U07902,M,34,3,서울
U07903,M,29,0,기타
U07904,M,27,1,기타
U07905,F,37,0,기타
U07906,M,28,1,경기
U07907,F,24,1,경기
U07908,M,34,0,경기
U07909,M,30,1,서울
U07910,M,39,0,서울
U07911,M,22,0,서울
U07912,M,33,0,기타
U07913,F,47,0,기타
U07914,F,30,0,기타
U07915,F,38,0,서울
U07916,M,33,0,기타
U07917,M,25,0,기타
U07918,M,27,0,서울
U07919,M,29,2,경기
U07920,M,32,2,기타
U07921,F,32,2,서울
U07922,M,29,0,서울
U07923,F,45,3,서울
U07924,M,29,0,서울
U07925,F,27,1,서울
U07926,M,26,0,서울
U07927,F,27,1,서울
U07928,F,33,0,서울
U07929,M,20,0,기타
U07930,M,23,2,경기
U07931,F,29,1,기타
U07932,M,29,1,기타
U07933,F,28,0,경기
U07934,F,30,2,서울
U07935,M,31,0,서울
U07936,M,30,0,기타
U07937,F,45,1,경기
U07938,F,23,0,서울
U07939,M,34,0,경기
U07940,M,30,1,경기
U07941,M,28,0,경기
U07942,M,29,0,기타
U07943,M,40,3,경기
U07944,F,30,1,서울
U07945,F,31,0,서울
U07946,F,33,3,서울
U07947,F,28,2,기타
U07948,F,29,0,서울
U07949,M,34,0,서울
U07950,M,29,0,서울
U07951,M,33,2,경기
U07952,M,39,1,서울
U07953,F,37,0,서울
U07954,F,32,0,서울
U07955,M,33,0,기타
U07956,M,38,1,서울
U07957,M,28,1,경기
U07958,M,43,1,기타
U07959,F,22,0,경기
U07960,F,33,0,서울
U07961,F,37,2,경기
U07962,F,29,0,경기
U07963,F,38,1,경기
U07964,F,26,0,서울
U07965,F,27,1,기타
U07966,F,33,2,기타
U07967,F,32,0,기타
U07968,M,18,0,기타
U07969,M,22,2,서울
U07970,F,34,1,서울
U07971,M,18,0,서울
U07972,F,27,0,서울
U07973,M,32,0,서울
U07974,F,40,1,기타
U07975,M,18,1,경기
U07976,M,23,1,경기
U07977,F,31,3,경기
U07978,M,20,2,서울
U07979,F,29,1,기타
U07980,M,28,2,기타
U07981,M,27,3,서울
U07982,M,28,2,서울
U07983,F,35,2,서울
U07984,M,27,1,경기
U07985,M,32,0,기타
U07986,F,33,0,기타
U07987,F,31,1,기타
U07988,M,26,1,서울
U07989,F,27,0,기타
U07990,F,26,0,기타
U07991,F,28,1,기타
U07992,M,27,0,기타
U07993,M,21,2,서울
U07994,M,31,0,기타
U07995,F,24,0,서울
U07996,M,28,1,서울
U07997,M,31,0,기타
U07998,M,18,2,경기
U07999,M,37,0,기타
U08000,M,30,0,서울
U08001,M,30,2,서울
U08002,M,33,0,기타
U08003,F,34,0,기타
U08004,F,43,2,기타
U08005,F,34,2,경기
U08006,F,24,3,서울
U08007,F,32,1,서울
U08008,M,26,0,경기
U08009,F,36,1,서울
U08010,M,29,1,기타
U08011,F,31,0,경기
U08012,M,26,0,기타
U08013,M,32,0,기타
U08014,M,35,0,기타
U08015,F,31,0,서울
U08016,M,24,0,서울
U08017,F,32,0,서울
U08018,M,36,1,서울
U08019,F,20,0,경기
U08020,F,38,1,경기
U08021,M,34,0,기타
U08022,F,20,0,경기
U08023,M,19,0,서울
U08024,M,29,0,기타
U08025,F,35,1,기타
U08026,M,33,1,기타
U08027,F,39,1,서울
U08028,M,28,1,경기
U08029,F,34,0,기타
U08030,M,33,0,기타
U08031,M,31,2,기타
U08032,M,29,1,서울
U08033,F,23,0,서울
U08034,F,30,2,서울
U08035,F,29,0,기타
U08036,M,43,1,기타
U08037,M,32,0,경기
U08038,M,31,0,기타
U08039,F,30,0,기타
U08040,M,30,0,경기
U08041,M,29,3,서울
U08042,M,27,1,경기
U08043,M,26,0,경기
U08044,M,26,1,기타
U08045,F,32,3,경기
U08046,M,29,0,경기
U08047,M,31,2,서울
U08048,F,23,0,경기
U08049,M,29,0,기타
U08050,M,26,2,서울
U08051,F,34,0,경기
U08052,M,32,0,기타
U08053,F,29,3,기타
U08054,M,30,2,기타
U08055,F,30,2,경기
U08056,M,33,0,경기
U08057,M,28,0,경기
U08058,M,27,1,서울
U08059,M,24,0,기타
U08060,M,33,0,기타
U08061,M,41,0,기타
U08062,F,35,0,서울
U08063,F,25,0,기타
U08064,M,43,1,기타
U08065,F,29,1,서울
U08066,F,29,0,경기
U08067,F,35,1,서울
U08068,M,35,1,서울
U08069,M,35,0,기타
U08070,M,29,2,기타
U08071,F,35,0,서울
U08072,F,31,0,경기
U08073,F,25,0,서울
U08074,M,33,1,경기
U08075,M,27,2,기타
U08076,M,31,0,경기
U08077,M,37,3,경기
U08078,M,29,2,서울
U08079,M,29,0,기타
U08080,F,35,1,기타
U08081,F,38,2,기타
U08082,M,34,1,서울
U08083,F,25,1,경기
U08084,F,28,1,경기
U08085,F,28,0,기타
U08086,F,40,1,기타
U08087,F,23,0,경기
U08088,F,31,0,기타
U08089,M,40,2,경기
U08090,M,30,0,서울
U08091,F,39,3,경기
U08092,M,36,2,경기
U08093,M,32,1,기타
U08094,F,23,2,기타
U08095,M,36,1,경기
U08096,F,36,0,서울
U08097,M,23,3,서울
U08098,M,30,0,경기
U08099,F,28,0,경기
U08100,M,39,0,경기
U08101,F,25,1,경기
U08102,M,21,1,서울
U08103,M,29,0,서울
U08104,M,29,2,경기
U08105,F,25,0,경기
U08106,F,28,0,서울
U08107,F,28,2,경기
U08108,F,32,0,경기
U08109,F,20,2,서울
U08110,F,30,0,경기
U08111,F,18,2,서울
U08112,M,26,0,기타
U08113,M,22,2,경기
U08114,M,39,1,기타
U08115,M,41,2,서울
U08116,M,31,2,기타
U08117,F,23,0,경기
U08118,F,30,0,서울
U08119,M,20,0,경기
U08120,M,27,0,기타
U08121,M,19,1,경기
U08122,F,32,2,경기
U08123,F,31,0,경기
U08124,M,29,0,서울
U08125,M,40,2,경기
U08126,M,27,0,경기
U08127,M,23,0,기타
U08128,M,21,0,경기
U08129,M,28,1,기타
U08130,F,29,1,경기
U08131,M,30,0,경기
U08132,M,18,1,기타
U08133,F,37,0,서울
U08134,M,36,2,기타
U08135,M,28,0,경기
U08136,M,18,2,서울
U08137,M,29,0,기타
U08138,M,25,1,기타
U08139,M,30,0,기타
U08140,M,19,0,서울
U08141,F,23,3,서울
U08142,M,21,2,서울
U08143,F,26,1,경기
U08144,F,24,1,경기
U08145,F,31,0,서울
U08146,M,27,0,서울
U08147,F,19,0,서울
U08148,F,24,1,서울
U08149,M,34,0,서울
U08150,F,38,1,서울
U08151,F,33,0,서울
U08152,F,32,1,서울
U08153,M,21,3,경기
U08154,F,31,2,경기
U08155,M,41,1,서울
U08156,M,31,2,기타
U08157,F,25,0,기타
U08158,M,28,0,서울
U08159,M,21,0,기타
U08160,F,32,0,경기
U08161,M,34,0,기타
U08162,F,19,1,서울
U08163,F,46,0,서울
U08164,F,28,1,기타
U08165,F,23,0,기타
U08166,M,38,1,서울
U08167,F,50,0,서울
U08168,M,28,1,경기
U08169,F,34,1,기타
U08170,F,32,0,서울
U08171,M,38,1,서울
U08172,M,31,0,경기
U08173,M,21,0,기타
U08174,F,33,1,서울
U08175,F,41,0,경기
U08176,F,32,0,기타
U08177,M,29,1,기타
U08178,M,23,1,서울
U08179,M,24,0,서울
U08180,M,22,0,서울
U08181,M,39,0,기타
U08182,M,24,0,기타
U08183,F,30,1,기타
U08184,M,39,0,기타
U08185,F,24,0,경기
U08186,F,21,0,경기
U08187,M,35,1,기타
U08188,M,30,0,기타
U08189,M,39,0,기타
U08190,F,34,0,경기
U08191,F,34,0,서울
U08192,F,31,3,서울
U08193,M,40,0,경기
U08194,M,24,0,서울
U08195,M,36,1,서울
U08196,M,34,0,서울
U08197,M,33,1,기타
U08198,M,31,0,서울
U08199,M,29,0,경기
U08200,M,27,3,기타
U08201,M,37,2,기타
U08202,M,39,0,기타
U08203,F,37,2,경기
U08204,M,39,1,기타
U08205,F,34,1,경기
U08206,F,34,1,경기
U08207,M,29,0,경기
U08208,F,37,0,서울
U08209,M,34,2,경기
U08210,F,34,2,기타
U08211,M,24,0,경기
U08212,F,35,0,경기
U08213,M,29,0,서울
U08214,M,23,0,경기
U08215,F,36,0,서울
U08216,M,32,0,서울
U08217,M,25,0,서울
U08218,M,27,0,서울
U08219,F,37,0,서울
U08220,M,30,0,서울
U08221,M,39,2,경기
U08222,F,32,1,경기
U08223,M,36,0,기타
U08224,F,33,0,서울
U08225,M,38,0,경기
U08226,M,27,0,경기
U08227,M,32,0,기타
U08228,F,31,0,서울
U08229,M,32,1,기타
U08230,M,19,0,경기
U08231,F,25,0,기타
U08232,F,33,0,서울
U08233,F,26,1,경기
U08234,F,39,2,서울
U08235,F,29,1,서울
U08236,F,44,0,경기
U08237,F,27,2,서울
U08238,F,21,1,기타
U08239,M,23,0,서울
U08240,M,30,2,경기
U08241,F,30,0,서울
U08242,M,37,1,서울
U08243,F,29,0,기타
U08244,M,30,0,서울
U08245,M,32,3,경기
U08246,M,37,0,기타
U08247,M,32,1,기타
U08248,M,32,0,기타
U08249,F,32,2,경기
U08250,F,23,0,기타
U08251,M,30,3,기타
U08252,F,34,1,서울
U08253,M,42,3,서울
U08254,F,23,0,기타
U08255,F,30,2,경기
U08256,M,22,1,기타
U08257,F,35,0,서울
U08258,F,26,0,서울
U08259,M,24,3,서울
U08260,M,35,1,기타
U08261,F,31,2,서울
U08262,M,31,1,경기
U08263,M,18,0,기타
U08264,M,21,0,기타
U08265,F,29,0,서울
U08266,M,27,0,기타
U08267,M,36,3,경기
U08268,M,30,1,기타
U08269,F,35,0,서울
U08270,F,32,0,기타
U08271,F,33,0,경기
U08272,M,31,0,경기
U08273,M,20,1,서울
U08274,M,38,0,경기
U08275,F,30,0,서울
U08276,F,29,1,서울
U08277,M,29,0,경기
U08278,F,25,2,서울
U08279,F,23,0,경기
U08280,F,35,0,서울
U08281,M,23,0,경기
U08282,M,35,0,기타
U08283,F,38,1,경기
U08284,M,37,1,경기
U08285,F,35,0,기타
U08286,M,23,2,기타
U08287,F,29,0,경기
U08288,M,37,1,기타
U08289,F,29,0,서울
U08290,M,33,3,서울
U08291,F,44,0,서울
U08292,F,38,0,경기
U08293,M,30,3,기타
U08294,M,27,1,서울
U08295,M,24,1,기타
U08296,F,39,1,경기
U08297,F,33,3,기타
U08298,M,19,1,기타
U08299,F,25,0,경기
U08300,F,37,1,서울
U08301,M,27,1,기타
U08302,F,31,0,서울
U08303,M,25,1,경기
U08304,F,21,1,기타
U08305,F,25,0,서울
U08306,F,26,2,경기
U08307,M,34,0,기타
U08308,M,28,0,서울
U08309,F,25,0,서울
U08310,F,30,1,기타
U08311,F,28,2,경기
U08312,M,27,0,서울
U08313,F,29,2,서울
U08314,F,33,0,서울
U08315,F,36,0,기타
U08316,M,19,0,기타
U08317,F,21,0,서울
U08318,F,39,2,기타
U08319,M,31,2,서울
U08320,M,34,1,경기
U08321,M,30,2,경기
U08322,M,44,3,기타
U08323,M,30,0,서울
U08324,M,29,0,기타
U08325,M,31,1,서울
U08326,F,20,1,경기
U08327,M,26,0,경기
U08328,M,25,0,경기
U08329,M,22,2,서울
U08330,M,26,1,경기
U08331,F,31,0,기타
U08332,F,39,2,기타
U08333,M,34,0,경기
U08334,M,40,0,서울
U08335,M,18,1,경기
U08336,M,29,0,서울
U08337,M,26,0,경기
U08338,M,26,1,기타
U08339,F,24,0,서울
U08340,M,23,0,서울
U08341,M,36,1,기타
U08342,F,39,0,서울
U08343,F,28,1,서울
U08344,M,36,1,경기
U08345,M,29,0,서울
U08346,F,21,3,서울
U08347,M,30,0,기타
U08348,F,24,0,서울
U08349,F,28,0,기타
U08350,F,33,2,서울
U08351,M,28,0,서울
U08352,M,28,0,서울
U08353,F,37,0,경기
U08354,F,39,2,서울
U08355,F,29,3,기타
U08356,M,24,3,서울
U08357,F,30,0,서울
U08358,F,30,0,기타
U08359,M,19,1,경기
U08360,M,38,2,경기
U08361,F,32,1,서울
U08362,F,22,1,서울
U08363,F,26,1,경기
U08364,F,27,2,서울
U08365,M,39,1,서울
U08366,M,27,0,경기
U08367,F,24,0,서울
U08368,F,20,0,서울
U08369,F,38,0,기타
U08370,F,36,0,서울
U08371,F,26,0,경기
U08372,M,26,1,경기
U08373,M,26,2,서울
U08374,F,26,1,서울
U08375,M,29,0,경기
U08376,F,34,2,서울
U08377,M,22,1,경기
U08378,F,29,0,서울
U08379,M,27,0,기타
U08380,M,31,1,기타
U08381,M,33,0,기타
U08382,F,45,0,기타
U08383,F,35,2,서울
U08384,M,30,1,서울
U08385,F,31,1,기타
U08386,M,35,0,기타
U08387,F,34,1,기타
U08388,M,33,1,기타
U08389,F,32,0,경기
U08390,F,29,0,서울
U08391,F,34,2,서울
U08392,M,32,1,기타
U08393,M,18,0,기타
U08394,F,28,2,기타
U08395,M,42,0,기타
U08396,F,36,0,기타
U08397,M,20,0,서울
U08398,M,40,3,서울
U08399,F,25,1,기타
U08400,M,41,0,경기
U08401,F,30,1,경기
U08402,F,27,0,경기
U08403,F,26,1,서울
U08404,M,38,0,경기
U08405,M,31,1,기타
U08406,M,33,3,경기
U08407,F,19,2,기타
U08408,M,27,1,기타
U08409,F,24,0,서울
U08410,M,33,3,서울
U08411,M,25,2,기타
U08412,M,27,1,경기
U08413,F,35,2,서울
U08414,M,22,0,경기
U08415,M,27,1,서울
U08416,F,28,1,기타
U08417,F,35,1,서울
U08418,F,25,3,서울
U08419,M,25,1,경기
U08420,F,25,0,서울
U08421,M,31,2,서울
U08422,M,33,1,경기
U08423,M,27,1,서울
U08424,F,26,0,서울
U08425,M,32,0,기타
U08426,F,37,1,서울
U08427,M,37,0,서울
U08428,F,26,0,서울
U08429,M,29,1,서울
U08430,F,23,0,기타
U08431,F,40,0,기타
U08432,M,25,0,경기
U08433,M,23,0,경기
U08434,F,33,1,서울
U08435,M,32,0,서울
U08436,M,34,0,경기
U08437,M,26,0,경기
U08438,F,36,1,기타
U08439,F,28,1,서울
U08440,F,31,0,경기
U08441,M,32,1,서울
U08442,M,24,1,서울
U08443,F,30,2,서울
U08444,F,39,2,경기
U08445,F,32,1,기타
U08446,F,25,0,서울
U08447,M,30,1,서울
U08448,M,32,0,경기
U08449,M,21,1,경기
U08450,F,26,0,서울
U08451,F,32,0,서울
U08452,F,33,0,경기
U08453,F,34,2,서울
U08454,F,32,1,서울
U08455,M,30,0,경기
U08456,F,34,1,서울
U08457,F,33,2,경기
U08458,F,24,0,서울
U08459,F,27,1,경기
U08460,F,32,1,서울
U08461,F,18,1,기타
U08462,M,18,0,기타
U08463,F,31,0,기타
U08464,M,27,1,서울
U08465,M,38,0,경기
U08466,F,37,1,기타
U08467,M,27,1,기타
U08468,F,29,2,서울
U08469,F,44,1,서울
U08470,M,26,0,경기
U08471,M,37,0,서울
U08472,M,43,0,서울
U08473,M,25,1,경기
U08474,M,19,2,경기
U08475,F,27,2,기타
U08476,M,22,1,기타
U08477,F,31,0,서울
U08478,M,35,0,서울
U08479,M,37,0,서울
U08480,M,23,1,서울
U08481,M,27,0,서울
U08482,M,27,1,기타
U08483,M,26,0,서울
U08484,F,29,1,경기
U08485,M,25,3,경기
U08486,F,25,3,서울
U08487,M,28,0,경기
U08488,M,31,1,기타
U08489,M,37,1,경기
U08490,F,31,1,서울
U08491,F,21,0,경기
U08492,M,36,0,경기
U08493,M,24,3,기타
U08494,M,37,0,경기
U08495,M,26,0,서울
U08496,M,25,0,기타
U08497,M,28,0,기타
U08498,F,35,2,경기
U08499,F,40,1,경기
U08500,M,35,0,경기
U08501,F,40,3,기타
U08502,M,31,0,기타
U08503,F,30,1,서울
U08504,F,36,0,서울
U08505,F,36,1,기타
U08506,M,42,2,서울
U08507,M,36,0,기타
U08508,F,27,0,서울
U08509,M,45,0,기타
U08510,M,29,2,서울
U08511,F,38,1,서울
U08512,F,35,0,서울
U08513,M,30,0,기타
U08514,F,28,0,서울
U08515,M,40,1,경기
U08516,F,21,2,경기
U08517,F,27,0,경기
U08518,F,36,0,기타
U08519,M,21,0,기타
U08520,F,28,0,서울
U08521,F,37,0,경기
U08522,M,25,0,서울
U08523,M,37,0,서울
U08524,M,41,0,기타
U08525,F,26,1,기타
U08526,M,27,1,경기
U08527,M,31,1,서울
U08528,F,29,0,경기
U08529,M,30,0,서울
U08530,M,34,1,경기
U08531,F,28,0,서울
U08532,M,24,0,서울
U08533,F,37,1,기타
U08534,F,30,1,서울
U08535,M,35,0,경기
U08536,M,31,0,경기
U08537,F,32,1,서울
U08538,M,32,0,기타
U08539,M,33,0,경기
U08540,F,28,2,서울
U08541,F,18,1,경기
U08542,F,26,3,경기
U08543,M,33,2,기타
U08544,M,35,0,기타
U08545,F,32,0,서울
U08546,F,40,1,기타
U08547,M,24,0,기타
U08548,M,33,0,경기
U08549,M,25,1,기타
U08550,F,30,2,서울
U08551,F,32,1,경기
U08552,M,27,1,기타
U08553,M,26,1,기타
U08554,F,27,3,기타
U08555,M,33,1,경기
U08556,M,35,0,서울
U08557,M,26,2,서울
U08558,M,41,0,경기
U08559,F,23,0,경기
U08560,M,32,1,서울
U08561,M,26,0,기타
U08562,F,30,1,서울
U08563,F,40,2,서울
U08564,F,36,0,경기
U08565,F,31,1,기타
U08566,F,21,1,기타
U08567,M,33,1,서울
U08568,M,30,1,서울
U08569,M,29,1,기타
U08570,F,35,0,기타
U08571,M,28,2,서울
U08572,M,27,2,경기
U08573,M,35,0,경기
U08574,M,26,1,기타
U08575,M,38,0,서울
U08576,F,19,0,서울
U08577,M,40,1,기타
U08578,F,30,1,기타
U08579,M,32,0,기타
U08580,M,31,0,서울
U08581,M,23,0,기타
U08582,M,39,1,서울
U08583,M,28,0,기타
U08584,F,27,0,경기
U08585,M,28,0,서울
U08586,M,20,1,기타
U08587,M,30,0,경기
U08588,F,24,1,경기
U08589,F,30,1,서울
U08590,M,35,1,기타
U08591,M,23,1,경기
U08592,M,25,3,기타
U08593,F,22,1,경기
U08594,M,23,0,서울
U08595,M,23,1,경기
U08596,F,28,1,기타
U08597,M,23,1,기타
U08598,F,19,0,기타
U08599,F,33,0,서울
U08600,F,32,0,서울
U08601,M,33,1,서울
U08602,F,40,3,서울
U08603,M,26,0,기타
U08604,M,37,1,경기
U08605,M,28,3,경기
U08606,M,37,0,경기
U08607,M,34,1,서울
U08608,M,23,2,기타
U08609,M,19,1,서울
U08610,F,24,0,기타
U08611,M,29,0,경기
U08612,F,30,0,서울
U08613,M,18,0,서울
U08614,M,32,3,경기
U08615,F,33,0,기타
U08616,M,38,0,서울
U08617,M,25,0,기타
U08618,F,39,2,경기
U08619,F,32,1,서울
U08620,M,30,1,서울
U08621,M,34,0,기타
U08622,M,27,0,기타
U08623,M,27,0,서울
U08624,F,22,1,기타
U08625,F,30,1,서울
U08626,F,29,1,경기
U08627,F,18,2,서울
U08628,M,38,1,기타
U08629,M,24,1,경기
U08630,M,27,1,서울
U08631,F,27,2,경기
U08632,F,25,1,기타
U08633,F,38,0,경기
U08634,F,24,1,서울
U08635,F,24,1,서울
U08636,M,29,2,경기
U08637,M,40,0,경기
U08638,M,26,0,기타
U08639,M,20,0,서울
U08640,F,37,1,서울
U08641,M,35,1,기타
U08642,F,32,0,경기
U08643,M,41,1,서울
U08644,M,37,2,경기
U08645,M,27,0,경기
U08646,F,26,0,기타
U08647,M,22,2,서울
U08648,M,22,2,경기
U08649,F,35,3,경기
U08650,M,23,1,경기
U08651,M,39,1,경기
U08652,M,29,1,서울
U08653,M,27,2,서울
U08654,M,29,1,서울
U08655,M,27,0,서울
U08656,F,40,2,기타
U08657,M,22,1,경기
U08658,M,28,1,서울
U08659,M,18,2,경기
U08660,M,37,0,기타
U08661,M,34,0,기타
U08662,M,27,0,서울
U08663,F,42,0,경기
U08664,F,35,1,서울
U08665,F,34,0,서울
U08666,M,37,1,기타
U08667,F,24,2,경기
U08668,F,41,1,서울
U08669,F,32,0,기타
U08670,F,31,0,경기
U08671,F,34,1,서울
U08672,F,27,2,경기
U08673,F,32,2,기타
U08674,M,29,0,서울
U08675,M,35,1,경기
U08676,F,38,3,서울
U08677,M,36,2,서울
U08678,M,21,0,서울
U08679,M,32,0,기타
U08680,F,31,0,기타
U08681,F,24,2,경기
U08682,M,38,0,기타
U08683,M,24,0,서울
U08684,M,39,1,경기
U08685,M,27,1,기타
U08686,F,27,0,서울
U08687,F,33,0,경기
U08688,M,32,1,서울
U08689,M,36,2,경기
U08690,F,40,0,서울
U08691,M,25,0,기타
U08692,F,34,0,서울
U08693,M,39,0,경기
U08694,M,32,0,서울
U08695,M,27,0,서울
U08696,F,24,0,경기
U08697,F,26,0,기타
U08698,F,25,0,경기
U08699,M,31,2,경기
U08700,M,37,1,기타
U08701,F,36,0,경기
U08702,F,29,1,서울
U08703,M,39,0,서울
U08704,M,35,2,기타
U08705,M,29,0,경기
U08706,F,33,0,경기
U08707,F,31,1,서울
U08708,M,36,1,서울
U08709,M,32,0,기타
U08710,F,23,1,경기
U08711,M,29,2,경기
U08712,F,30,0,기타
U08713,F,34,0,기타
U08714,M,36,0,기타
U08715,M,32,0,기타
U08716,M,38,0,경기
U08717,M,31,0,기타
U08718,F,25,0,서울
U08719,M,41,2,경기
U08720,M,20,1,경기
U08721,M,35,0,경기
U08722,F,32,2,기타
U08723,F,23,0,경기
U08724,M,22,1,서울
U08725,M,25,0,서울
U08726,M,27,1,경기
U08727,M,33,1,경기
U08728,F,35,0,경기
U08729,F,40,0,경기
U08730,F,30,2,서울
U08731,F,32,0,기타
U08732,F,26,0,기타
U08733,M,23,0,기타
U08734,M,28,0,기타
U08735,M,22,2,경기
U08736,M,33,1,경기
U08737,M,40,1,기타
U08738,M,31,0,기타
U08739,M,34,0,경기
U08740,M,32,1,경기
U08741,F,35,0,기타
U08742,M,26,1,기타
U08743,F,23,1,경기
U08744,M,33,0,기타
U08745,F,27,2,기타
U08746,F,32,1,경기
U08747,M,34,0,서울
U08748,M,25,0,기타
U08749,M,26,0,기타
